,kcat,data_type,MW,kcat_MW
C120SN_num3,6455.7993281475,fill,85481.31780000009,271882.53737158666
C120SN_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
C140SN_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
C140SN_num3,6455.7993281475,fill,85481.31780000009,271882.53737158666
C140SN_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
C141SN_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
C141SN_num3,6455.7993281475,fill,85481.31780000009,271882.53737158666
C141SN_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
C160SN_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
C160SN_num3,6455.7993281475,fill,85481.31780000009,271882.53737158666
C160SN_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
C161SN_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
C161SN_num3,6455.7993281475,fill,85481.31780000009,271882.53737158666
C161SN_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
C181SN_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
C181SN_num3,6455.7993281475,fill,85481.31780000009,271882.53737158666
C181SN_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
CA2abcpp_num2,31.373261904714287,Other_species,32366.781000000054,3489.4956918011476
CA2abcpp_num3,31.373261904714287,Other_species,45633.02080000004,2475.044186795789
CA2abcpp_num4,31.373261904714287,Other_species,34895.75939999999,3236.603667578344
CA2abcpp_num5,31.373261904714287,Other_species,44446.23570000011,2541.1317984116968
CD2t3pp_num2,6455.7993281475,fill,108945.36580000096,213325.9860175787
CD2t3pp_num3,6455.7993281475,fill,41847.98180000007,555364.3588453999
CD2t3pp_num4,6455.7993281475,fill,108945.36580000096,213325.9860175787
CD2t4pp_num2,6455.7993281475,fill,108945.36580000096,213325.9860175787
CD2t4pp_num3,6455.7993281475,fill,41847.98180000007,555364.3588453999
CD2t4pp_num4,6455.7993281475,fill,108945.36580000096,213325.9860175787
CD2tpp_num2,6455.7993281475,fill,41847.98180000007,555364.3588453999
CDPGLC46DH_num2,3.69,Other_species,70777.44060000009,187.68692237791916
CGLYabcpp_num2,6455.7993281475,fill,40218.48350000003,577865.5871331147
CGLYabcpp_num3,6455.7993281475,fill,92685.72840000017,250749.257545145
CGLYabcpp_num4,6455.7993281475,fill,39872.02040000003,582886.8802778547
CGLYabcpp_num5,6455.7993281475,fill,67379.36660000004,344925.7354896386
CHLabcpp_num2,6455.7993281475,fill,22924.085799999983,1013819.1674946104
CHLabcpp_num3,6455.7993281475,fill,67242.58500000018,345627.36666549835
CHOLSabc_num2,6455.7993281475,fill,25701.140099999997,904274.1874836519
CHOLSabc_num3,6455.7993281475,fill,35020.41970000001,663637.8941321195
CHORM_num2,112076.8614,Other_species,24031.06759999997,16789795.100072894
CHORM_num3,112076.8614,Other_species,12875.614599999986,31336500.32053619
Cobalt2abcppI_num2,6455.7993281475,fill,44446.23570000011,522898.6710640817
COBALT2t3pp_num2,6455.7993281475,fill,34419.60640000006,675222.0612647958
COBALTt4pp_num2,6455.7993281475,fill,31617.58610000004,735061.7313992535
COBALTt4pp_num3,6455.7993281475,fill,151344.3708000002,153562.88085563187
CRNabcpp_num2,6455.7993281475,fill,44074.78600000012,527305.5116213369
CRNDabcpp_num2,6455.7993281475,fill,108175.40950000024,214844.36887045894
CS_num2,158.4898405826087,Other_species,235964.3718000003,2418.006675096662
CS_num3,158.4898405826087,Other_species,300067.8678000005,1901.4479300318822
CSND_num2,91.02733333333333,Other_species,43567.06859999999,7521.69954349419
CTECOAI6_num2,103.48076923076923,Other_species,27713.967699999994,13441.986122787077
CTECOAI6_num3,103.48076923076923,Other_species,34141.29810000004,10911.44127383864
CTECOAI7_num2,103.48076923076923,Other_species,27713.967699999994,13441.986122787077
CTECOAI7_num3,103.48076923076923,Other_species,34141.29810000004,10911.44127383864
CTECOAI8_num2,103.48076923076923,Other_species,27713.967699999994,13441.986122787077
CTECOAI8_num3,103.48076923076923,Other_species,34141.29810000004,10911.44127383864
CYO1b_num2,6455.7993281475,fill,64286.4181000002,361520.80436615477
CYO1b_num3,6455.7993281475,fill,22763.095200000007,1020989.3416133934
CYO1b_num4,6455.7993281475,fill,35628.87480000005,652304.5622908913
CYSDS_num2,2.7033333333333336,Other_species,37491.90230000001,259.57605250667683
CYSDSF_num2,6455.7993281475,fill,56968.347100000174,407961.24101222045
CYSS_num2,237.764375,Other_species,43367.37570000006,19737.227263212026
DADA_num2,30.676984142857144,Other_species,76105.65760000014,1451.102932382855
DADA_num3,30.676984142857144,Other_species,75969.06200000015,1453.7120770858735
DAPDC_num2,10.2369,Other_species,99549.29380000012,370.1969003822301
DHACOAH_num2,1111.9,Other_species,34141.29810000004,117243.34523765501
DHAD1_num2,7.600111,Other_species,67442.01550000027,405.68775113193186
DHAD2_num2,7.600111,Other_species,67442.01550000027,405.68775113193186
DHAD3_num2,6455.7993281475,fill,67442.01550000027,344605.32368477195
DHAPT_num2,4.833333,Other_species,94780.63169999994,183.58179817870962
DHFR_num2,28.786923076923078,Other_species,21512.1063,4817.4233444041265
DHPACCOAHIT_num2,6455.7993281475,fill,27713.967699999994,838597.9890324764
DHPACCOAHIT_num3,6455.7993281475,fill,17778.884799999978,1307217.963487284
DHPS2_num2,0.042133333333333335,Other_species,29141.72820000002,5.204907511284794
DHQS_num2,6.5,Other_species,41203.530400000076,567.9125010122908
DHXFUTC_num2,6455.7993281475,fill,531497.3184000007,43727.17749789304
DMATT_num2,0.7394000000000001,Other_species,466419.6972000011,5.706963097784014
DMATT_num3,0.7394000000000001,Other_species,35983.20830000004,73.97450438014435
DMATT_num4,0.7394000000000001,Other_species,39580.38040000007,67.25150120083221
DNMPPA_num2,0.27020520828125,Other_species,34895.75939999999,27.87555756165892
DNTPPA_num2,4.10015,Other_species,255967.87440000003,57.6655958666663
DNTPPA_num3,4.10015,Other_species,319111.15560000006,46.255167646041386
DRIBabc_num2,6455.7993281475,fill,9414.697399999994,2468574.0384317627
DRIBabc_num3,6455.7993281475,fill,32687.89850000004,710993.3231507976
DRIBabc_num4,6455.7993281475,fill,35832.302300000054,648601.292396748
DUTPDP_num2,19.850952380952382,Other_species,17951.682899999993,3980.8762760302884
ECOAH1_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH1_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH1_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH1_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH2_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH2_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH2_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH2_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH3_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH3_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH3_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH3_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH4_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH4_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH4_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH4_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH5_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH5_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH5_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH5_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH6_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH6_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH6_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH6_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH7_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH7_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH7_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH7_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH8_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH8_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH8_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH8_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ECOAH9ir_num2,1111.9,Other_species,27713.967699999994,144434.0284772722
ECOAH9ir_num3,1111.9,Other_species,55228.266599999966,72478.10308788513
ECOAH9ir_num4,1111.9,Other_species,34141.29810000004,117243.34523765501
ECOAH9ir_num5,1111.9,Other_species,27884.838699999993,143548.97451854372
ETHSabc_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
ETHSO3abcpp_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
ETHSO3abcpp_num3,6455.7993281475,fill,30239.29880000004,768565.3604286277
FACOAL100t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL100t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL100t2pp_num4,6455.7993281475,fill,60326.06050000018,385254.355890369
FACOAL100t2pp_num5,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL100t2pp_num6,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL100t2pp_num7,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL120t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL120t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL120t2pp_num4,6455.7993281475,fill,60326.06050000018,385254.355890369
FACOAL120t2pp_num5,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL120t2pp_num6,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL120t2pp_num7,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL140_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL140_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL140_ISO_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL140_ISO_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL140t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL140t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL140t2pp_num4,6455.7993281475,fill,60326.06050000018,385254.355890369
FACOAL140t2pp_num5,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL140t2pp_num6,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL140t2pp_num7,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL141t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL141t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL141t2pp_num4,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL141t2pp_num5,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL141t2pp_num6,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL150_anteiso_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL150_anteiso_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL150_ISO_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL150_ISO_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL160_num2,0.029,Other_species,58448.6810000001,1.7861823092295244
FACOAL160_num3,0.029,Other_species,63426.89770000021,1.6459893796760559
FACOAL160_ISO_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL160_ISO_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL160t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL160t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL160t2pp_num4,6455.7993281475,fill,60326.06050000018,385254.355890369
FACOAL160t2pp_num5,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL160t2pp_num6,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL160t2pp_num7,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL161_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL161_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL161t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL161t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL161t2pp_num4,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL161t2pp_num5,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL161t2pp_num6,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL170_anteiso_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL170_anteiso_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL170_ISO_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL170_ISO_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL180_num2,0.029,Other_species,58448.6810000001,1.7861823092295244
FACOAL180_num3,0.029,Other_species,63426.89770000021,1.6459893796760559
FACOAL180_2_num2,0.029,Other_species,58448.6810000001,1.7861823092295244
FACOAL180_2_num3,0.029,Other_species,63426.89770000021,1.6459893796760559
FACOAL180t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL180t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL180t2pp_num4,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL180t2pp_num5,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL180t2pp_num6,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL181_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL181_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL181t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL181t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL181t2pp_num4,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL181t2pp_num5,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL181t2pp_num6,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL200_num2,6455.7993281475,fill,58448.6810000001,397628.7776507901
FACOAL200_num3,6455.7993281475,fill,63426.89770000021,366419.9010845035
FACOAL60t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL60t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL60t2pp_num4,6455.7993281475,fill,60326.06050000018,385254.355890369
FACOAL60t2pp_num5,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL60t2pp_num6,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL60t2pp_num7,6455.7993281475,fill,61262.41320000017,379366.01526710566
FACOAL80_num2,0.029,Other_species,58448.6810000001,1.7861823092295244
FACOAL80_num3,0.029,Other_species,63426.89770000021,1.6459893796760559
FACOAL80t2pp_num2,6455.7993281475,fill,60470.07860000017,384336.81780150585
FACOAL80t2pp_num3,6455.7993281475,fill,54036.24330000002,430097.95207823033
FACOAL80t2pp_num4,6455.7993281475,fill,60326.06050000018,385254.355890369
FACOAL80t2pp_num5,6455.7993281475,fill,59661.05090000015,389548.5786914113
FACOAL80t2pp_num6,6455.7993281475,fill,56071.149900000106,414489.04869580636
FACOAL80t2pp_num7,6455.7993281475,fill,61262.41320000017,379366.01526710566
FADMQOR_num2,6455.7993281475,fill,118448.49650000042,196210.8280650985
FADMQOR_num3,6455.7993281475,fill,145483.7252000004,159748.98600775545
FADMQOR_num4,6455.7993281475,fill,146448.8395000004,158696.2222485275
FALDH2_num2,36.082988620689655,Other_species,36999.9327,3510.783657033051
FAO1_num2,6455.7993281475,fill,42714.13650000003,544102.7136608739
FAO1_num3,6455.7993281475,fill,41207.336899999995,563998.5335070514
FAO1_num4,6455.7993281475,fill,43748.41840000002,531239.263756584
FAO11_num2,6455.7993281475,fill,42714.13650000003,544102.7136608739
FAO11_num3,6455.7993281475,fill,41207.336899999995,563998.5335070514
FAO11_num4,6455.7993281475,fill,43748.41840000002,531239.263756584
FAO2_num2,6455.7993281475,fill,42714.13650000003,544102.7136608739
FAO2_num3,6455.7993281475,fill,41207.336899999995,563998.5335070514
FAO2_num4,6455.7993281475,fill,43748.41840000002,531239.263756584
FAO3_num2,6455.7993281475,fill,42714.13650000003,544102.7136608739
FAO3_num3,6455.7993281475,fill,41207.336899999995,563998.5335070514
FAO3_num4,6455.7993281475,fill,43748.41840000002,531239.263756584
FAS100_num2,41.4,Other_species,70081.21860000002,2126.675348650401
FAS100_num3,41.4,Other_species,27606.137199999986,5398.79951042191
FAS120_num2,41.4,Other_species,70081.21860000002,2126.675348650401
FAS120_num3,41.4,Other_species,27606.137199999986,5398.79951042191
FAS140_num2,41.4,Other_species,70081.21860000002,2126.675348650401
FAS140_num3,41.4,Other_species,27606.137199999986,5398.79951042191
FAS160_num2,41.4,Other_species,70081.21860000002,2126.675348650401
FAS160_num3,41.4,Other_species,27606.137199999986,5398.79951042191
